site,b_r,bag,outplant_time,shell_length,month,growth_rate
D,b,1,8.142857143,35.5,2,1.3586498184999294
D,b,1,8.142857143,29.9,2,0.6709305202663804
D,b,2,8.142857143,37.09,2,1.553912976391241
D,b,2,8.142857143,32.75,2,1.0209305202602403
D,b,2,8.142857143,31.33,2,0.8465445553510188
D,b,2,8.142857143,30.9,2,0.7937375378080856
D,b,2,8.142857143,37.7,2,1.628825257091681
D,b,2,8.142857143,32.91,2,1.0405796430669128
D,b,2,8.142857143,27.36,2,0.35900069571044957
D,b,2,8.142857143,35.88,2,1.4053164851657776
D,b,2,8.142857143,32.25,2,0.9595270114893877
D,b,2,8.142857143,36.43,2,1.4728603448137152
D,b,3,8.142857143,35.49,2,1.3574217483245126
D,b,3,8.142857143,36.21,2,1.44584280095454
D,b,3,8.142857143,38.83,2,1.7675971869138072
D,b,3,8.142857143,36.61,2,1.494965607971222
D,b,3,8.142857143,34.73,2,1.264088414992816
D,b,3,8.142857143,36.82,2,1.5207550816549802
D,b,3,8.142857143,32.53,2,0.9939129764010652
D,b,3,8.142857143,39.17,2,1.8093515728779874
D,b,3,8.142857143,35.91,2,1.409000695692028
D,b,3,8.142857143,33.5,2,1.1130357834165192
D,b,4,8.142857143,36.4,2,1.4691761342874639
D,b,4,8.142857143,28.81,2,0.5370708711459219
D,b,4,8.142857143,32.18,2,0.9509305202614683
D,b,4,8.142857143,34.41,2,1.2247901693794703
D,b,4,8.142857143,30.47,2,0.7409305202651524
D,b,4,8.142857143,28.28,2,0.47198315184881845
D,b,4,8.142857143,30.76,2,0.7765445553522472
D,b,4,8.142857143,34.23,2,1.2026849062219636
D,b,4,8.142857143,37.45,2,1.5981235027062548
D,b,4,8.142857143,31,2,0.8060182395622563
D,b,5,8.142857143,40.37,2,1.956719993928033
D,b,5,8.142857143,34.81,2,1.2739129763961532
D,b,5,8.142857143,34.52,2,1.2382989413090588
D,b,5,8.142857143,35.84,2,1.4004042044641096
D,b,5,8.142857143,29.35,2,0.603386660618443
D,b,5,8.142857143,40.12,2,1.9260182395426069
D,b,5,8.142857143,38.65,2,1.7454919237563005
D,b,5,8.142857143,33.11,2,1.065141046575254
D,b,5,8.142857143,41.87,2,2.1409305202405906
D,b,5,8.142857143,37.26,2,1.5747901693733302
E,r,1,8.142857143,34.77,2,1.269000695694485
E,r,1,8.142857143,40.43,2,1.9640884149805355
E,r,1,8.142857143,41.9,2,2.144614730766842
E,r,1,8.142857143,34.81,2,1.2739129763961532
E,r,1,8.142857143,39.11,2,1.8019831518254847
E,r,1,8.142857143,28.98,2,0.557948064128012
E,r,1,8.142857143,43.39,2,2.327597186903983
E,r,1,8.142857143,44.36,2,2.446719993919437
E,r,1,8.142857143,45.25,2,2.5560182395315545
E,r,1,8.142857143,54.86,2,3.7361936781073406
E,r,2,8.142857143,46.26,2,2.680053327248676
E,r,2,8.142857143,45.33,2,2.565842800934891
E,r,2,8.142857143,38.15,2,1.6840884149854478
E,r,2,8.142857143,26.86,2,0.29759718693959697
E,r,2,8.142857143,28.67,2,0.5198778886900836
E,r,2,8.142857143,40.61,2,1.9861936781380425
E,r,2,8.142857143,36.52,2,1.483912976392469
E,r,2,8.142857143,36.83,2,1.521983151830397
E,r,2,8.142857143,33.66,2,1.1326849062231916
E,r,3,8.142857143,47.27,2,2.804088414965799
E,r,3,8.142857143,42.66,2,2.237948064098538
E,r,3,8.142857143,38.38,2,1.7123340290200404
E,r,3,8.142857143,33.69,2,1.1363691167494427
E,r,3,8.142857143,37.89,2,1.6521585904246048
E,r,3,8.142857143,31.64,2,0.8846147307889477
E,r,3,8.142857143,30.74,2,0.7740884150014128
E,r,3,8.142857143,31.54,2,0.872334029034777
E,r,3,8.142857143,36.18,2,1.4421585904282888
E,r,4,8.142857143,45.01,2,2.526544555321545
E,r,4,8.142857143,41.61,2,2.1090006956797476
E,r,4,8.142857143,38.94,2,1.7811059588433948
E,r,4,8.142857143,44.35,2,2.44549192374402
E,r,4,8.142857143,38.97,2,1.784790169369646
E,r,4,8.142857143,50.31,2,3.177421748292583
E,r,4,8.142857143,31.34,2,0.8477726255264361
E,r,4,8.142857143,33.01,2,1.0528603448210834
E,r,4,8.142857143,36.95,2,1.5367199939354022
E,r,4,8.142857143,46.54,2,2.7144392921603537
E,r,5,8.142857143,36.04,2,1.42496560797245
E,r,5,8.142857143,37.9,2,1.6533866606000216
E,r,5,8.142857143,48.25,2,2.92443929215667
E,r,5,8.142857143,40.33,2,1.951807713226365
E,r,5,8.142857143,38.62,2,1.7418077132300491
E,r,5,8.142857143,41.72,2,2.1225094676093352
E,r,5,8.142857143,31.52,2,0.8698778886839429
E,r,5,8.142857143,40.39,2,1.9591761342788676
E,r,5,8.142857143,34.02,2,1.1768954325382062
E,r,5,8.142857143,36.31,2,1.4581235027087107
E,r,5,8.142857143,39.84,2,1.89163227463093
E,b,1,8.142857143,31.96,2,0.9239129764022933
E,b,1,8.142857143,37.25,2,1.5735620991979133
E,b,1,8.142857143,35.81,2,1.3967199939378583
E,b,1,8.142857143,33.36,2,1.0958428009606804
E,b,1,8.142857143,34.12,2,1.189176134292376
E,b,1,8.142857143,29.39,2,0.6082989413201111
E,b,1,8.142857143,29.09,2,0.5714568360575994
E,b,1,8.142857143,31.62,2,0.8821585904381136
E,b,1,8.142857143,30.08,2,0.6930357834238874
E,b,1,8.142857143,26.03,2,0.19566736237998192
E,b,2,8.142857143,35.39,2,1.345141046570342
E,b,2,8.142857143,36.41,2,1.4704042044628807
E,b,2,8.142857143,26.92,2,0.30496560799209954
E,b,2,8.142857143,34.04,2,1.1793515728890398
E,b,2,8.142857143,32.87,2,1.0356673623652446
E,b,2,8.142857143,31.33,2,0.8465445553510188
E,b,2,8.142857143,28.04,2,0.442509467638809
E,b,2,8.142857143,34.34,2,1.2161936781515519
E,b,2,8.142857143,35.94,2,1.4126849062182794
E,b,2,8.142857143,26.91,2,0.30373753781668233
E,b,3,8.142857143,34.07,2,1.1830357834152911
E,b,3,8.142857143,32.73,2,1.0184743799094058
E,b,3,8.142857143,36.65,2,1.49987788867289
E,b,3,8.142857143,31.94,2,0.9214568360514592
E,b,3,8.142857143,32.37,2,0.974263853594392
E,b,3,8.142857143,31.47,2,0.8637375378068576
E,b,3,8.142857143,36.58,2,1.4912813974449708
E,b,3,8.142857143,33.41,2,1.1019831518377652
E,b,3,8.142857143,37.59,2,1.6153164851620936
E,b,3,8.142857143,31.42,2,0.8575971869297726
E,b,4,8.142857143,29.9,2,0.6709305202663804
E,b,4,8.142857143,28.72,2,0.5260182395671684
E,b,4,8.142857143,29.07,2,0.5690006957067654
E,b,4,8.142857143,31.38,2,0.8526849062281041
E,b,4,8.142857143,29.69,2,0.6451410465826227
E,b,4,8.142857143,27.46,2,0.37128139746462024
E,b,4,8.142857143,29.31,2,0.5984743799167744
E,b,4,8.142857143,33.72,2,1.140053327275694
E,b,4,8.142857143,32.41,2,0.9791761342960601
E,b,4,8.142857143,29.69,2,0.6451410465826227
E,b,5,8.142857143,38.46,2,1.7221585904233767
E,b,5,8.142857143,32.67,2,1.011105958856904
E,b,5,8.142857143,32.48,2,0.9877726255239795
E,b,5,8.142857143,38.27,2,1.698825257090453
E,b,5,8.142857143,30.98,2,0.8035620992114223
E,b,5,8.142857143,38.34,2,1.7074217483183725
E,b,5,8.142857143,33.84,2,1.1547901693806992
E,b,5,8.142857143,39.96,2,1.9063691167359345
E,b,5,8.142857143,38.04,2,1.6705796430558604
C,r,1,8.428571429,50.42,2,3.0827633838407857
C,r,1,8.428571429,42.03,2,2.087339655077841
C,r,1,8.428571429,37.1,2,1.5024244008702945
C,r,1,8.428571429,37.35,2,1.5320854178179388
C,r,1,8.428571429,39.5,2,1.78717016356768
C,r,1,8.428571429,36.36,2,1.414627790705267
C,r,1,8.428571429,37.9,2,1.5973396551027559
C,r,1,8.428571429,35,2,1.2532718585100817
C,r,1,8.428571429,36.67,2,1.4514074517203461
C,r,1,8.428571429,40.29,2,1.8808989771222362
C,r,2,8.428571429,48.91,2,2.903610841477013
C,r,2,8.428571429,51.22,2,3.1776786380732474
C,r,2,8.428571429,43.62,2,2.2759837228648587
C,r,2,8.428571429,38.81,2,1.7053057567921819
C,r,2,8.428571429,33.62,2,1.0895430449590844
C,r,2,8.428571429,31.09,2,0.7893735534489239
C,r,2,8.428571429,40.95,2,1.9592040618640176
C,r,2,8.428571429,43,2,2.202424400834701
C,r,2,8.428571429,43.49,2,2.2605599940520844
C,r,2,8.428571429,46.96,2,2.6722549092853876
C,r,4,8.428571429,40.37,2,1.8903905025454821
C,r,4,8.428571429,26.66,2,0.26378033313666593
C,r,4,8.428571429,26.02,2,0.1878481297506963
C,r,4,8.428571429,34.46,2,1.1892040619031699
C,r,4,8.428571429,34.22,2,1.1607294856334311
C,r,4,8.428571429,43.78,2,2.2949667737113515
C,r,4,8.428571429,39.2,2,1.751576943230507
C,r,4,8.428571429,37.33,2,1.529712536462127
C,r,4,8.428571429,36.84,2,1.4715769432447445
C,r,4,8.428571429,47.36,2,2.7197125364016186
C,r,5,8.428571429,33.51,2,1.076492197502121
C,r,5,8.428571429,34.14,2,1.1512379602101852
C,r,5,8.428571429,38.58,2,1.6780176212003486
C,r,5,8.428571429,31.5,2,0.8380176212430607
C,r,5,8.428571429,42.77,2,2.1751362652428687
C,r,5,8.428571429,30.65,2,0.7371701636210697
C,r,5,8.428571429,37.37,2,1.5344582991737499
C,r,5,8.428571429,42.74,2,2.171576943209151
C,r,5,8.428571429,35.24,2,1.2817464347798204
C,r,5,8.428571429,33.64,2,1.0919159263148963
C,b,1,8.428571429,38.55,2,1.6744582991666312
C,b,1,8.428571429,38.47,2,1.664966773743385
C,b,1,8.428571429,44.21,2,2.3459837228612996
C,b,1,8.428571429,32.61,2,0.9697125364906015
C,b,1,8.428571429,31.24,2,0.8071701636175104
C,b,1,8.428571429,34.52,2,1.1963227059706047
C,b,1,8.428571429,35.97,2,1.3683566042669415
C,b,1,8.428571429,21.53,2,-0.3448637346289961
C,b,1,8.428571429,27.36,2,0.34683118059007007
C,b,1,8.428571429,32.7,2,0.9803905025917539
C,b,2,8.428571429,39.03,2,1.7314074517061089
C,b,2,8.428571429,40.3,2,1.8820854178001416
C,b,2,8.428571429,42.56,2,2.150221011006847
C,b,2,8.428571429,45.79,2,2.533441349970412
C,b,2,8.428571429,45.8,2,2.5346277906483174
C,b,2,8.428571429,34.79,2,1.2283566042740603
C,b,2,8.428571429,39.49,2,1.7859837228897746
C,b,2,8.428571429,35.18,2,1.2746277907123855
C,b,2,8.428571429,33.9,2,1.1227633839404463
C,b,2,8.428571429,34.34,2,1.174966773768301
C,b,3,8.428571429,36.7,2,1.4549667737540637
C,b,3,8.428571429,38.42,2,1.6590345703538567
C,b,3,8.428571429,34.63,2,1.2093735534275682
C,b,3,8.428571429,35.2,2,1.2770006720681975
C,b,3,8.428571429,35.33,2,1.292424400880972
C,b,3,8.428571429,33.71,2,1.1002210110602368
C,b,3,8.428571429,32.79,2,0.9910684686929054
C,b,3,8.428571429,38.24,2,1.6376786381515527
C,b,3,8.428571429,35.89,2,1.3588650788436956
C,b,3,8.428571429,33.39,2,1.062254909367252
C,b,4,8.428571429,36.52,2,1.4336108415517597
C,b,4,8.428571429,25.73,2,0.15344135009142898
C,b,4,8.428571429,28.7,2,0.5058142314294438
C,b,4,8.428571429,37.64,2,1.5664921974772061
C,b,4,8.428571429,26.29,2,0.21988202805415216
C,b,4,8.428571429,33.79,2,1.1097125364834828
C,b,4,8.428571429,23.95,2,-0.057745090575798984
C,b,4,8.428571429,38.14,2,1.6258142313724948
C,b,4,8.428571429,33.62,2,1.0895430449590844
C,b,4,8.428571429,30.31,2,0.6968311805722733
C,b,5,8.428571429,31.8,2,0.8736108415802339
C,b,5,8.428571429,43.68,2,2.283102366932294
C,b,5,8.428571429,36.31,2,1.4086955873157383
C,b,5,8.428571429,39.59,2,1.7978481296688325
C,b,5,8.428571429,33.24,2,1.0444582991986655
C,b,5,8.428571429,37.17,2,1.5107294856156348
C,b,5,8.428571429,40.47,2,1.90225490932454
C,b,5,8.428571429,28.77,2,0.5141193161747842
C,b,5,8.428571429,33.26,2,1.0468311805544768
C,b,5,8.428571429,30.96,2,0.7739498246361489
A,r,1,8.714285714,46.6,2,2.5433285190318244
A,r,1,8.714285714,38.06,2,1.5633285189996933
A,r,1,8.714285714,48.11,2,2.7166072075620957
A,r,1,8.714285714,37.05,2,1.4474268796516305
A,r,1,8.714285714,32.21,2,0.892017043567847
A,r,1,8.714285714,44.98,2,2.3574268796814666
A,r,1,8.714285714,40.45,2,1.8375908140906527
A,r,1,8.714285714,37.82,2,1.5357875353922328
A,r,1,8.714285714,40.08,2,1.7951317976958177
A,r,1,8.714285714,36.19,2,1.3487383550582308
A,r,2,8.714285714,39.39,2,1.7159514698243694
A,r,2,8.714285714,34.16,2,1.1157875353784619
A,r,2,8.714285714,37.92,2,1.5472629452286748
A,r,2,8.714285714,32.34,2,0.9069350763552216
A,r,2,8.714285714,47.6,2,2.6580826173962424
A,r,2,8.714285714,36.94,2,1.4348039288315444
A,r,2,8.714285714,36.92,2,1.4325088468642566
A,r,2,8.714285714,43.6,2,2.1990662239385697
A,r,2,8.714285714,41.37,2,1.943164584585917
A,r,2,8.714285714,29.36,2,0.5649678632292551
A,r,3,8.714285714,46.8,2,2.5662793387047076
A,r,3,8.714285714,36.26,2,1.3567711419437403
A,r,3,8.714285714,33.61,2,1.0526727812780323
A,r,3,8.714285714,34.22,2,1.1226727812803272
A,r,3,8.714285714,45.84,2,2.456115404274867
A,r,3,8.714285714,33.38,2,1.0262793386542164
A,r,3,8.714285714,36.01,2,1.3280826173526357
A,r,3,8.714285714,38.59,2,1.624148191132835
A,r,3,8.714285714,35.31,2,1.2477547484975435
A,r,3,8.714285714,28.32,2,0.44562360093026027
A,r,4,8.714285714,41.34,2,1.939721961634985
A,r,4,8.714285714,41.39,2,1.9454596665532056
A,r,4,8.714285714,31.15,2,0.7703776993015634
A,r,4,8.714285714,40.31,2,1.8215252403196343
A,r,4,8.714285714,43.07,2,2.138246551805428
A,r,4,8.714285714,42.77,2,2.103820322296103
A,r,4,8.714285714,38.57,2,1.6218531091655464
A,r,4,8.714285714,36.03,2,1.3303776993199243
A,r,4,8.714285714,38.61,2,1.626443273100123
A,r,4,8.714285714,29.65,2,0.5982465517549362
A,r,5,8.714285714,33.81,2,1.0756236009509161
A,r,5,8.714285714,33.87,2,1.0825088468527808
A,r,5,8.714285714,37.49,2,1.497918682931975
A,r,5,8.714285714,32.93,2,0.974639994390228
A,r,5,8.714285714,46.84,2,2.570869502639285
A,r,5,8.714285714,58.16,2,3.8698858961244973
A,r,5,8.714285714,53.21,2,3.3018531092206285
A,r,5,8.714285714,39.48,2,1.7262793386771664
A,r,5,8.714285714,34.45,2,1.1490662239041438
A,r,5,8.714285714,26.07,2,0.18742687961031942
B,b,1,8.857142857,37.52,2,1.4771458009247065
B,b,1,8.857142857,35.81,2,1.2840812847925602
B,b,1,8.857142857,30.31,2,0.6631135428470603
B,b,1,8.857142857,30.31,2,0.6631135428470603
B,b,1,8.857142857,29.87,2,0.6134361234914205
B,b,1,8.857142857,31.66,2,0.8155328976882285
B,b,1,8.857142857,32.7,2,0.9329522525288323
B,b,1,8.857142857,35.24,2,1.2197264460818447
B,b,1,8.857142857,28.15,2,0.41924257510119134
B,b,1,8.857142857,31.3,2,0.7748877363972504
B,b,1,8.857142857,31.78,2,0.8290812847852214
B,b,2,8.857142857,41.13,2,1.8847264460925706
B,b,2,8.857142857,32.03,2,0.8573070912372894
B,b,2,8.857142857,30.55,2,0.690210317041046
B,b,2,8.857142857,30.58,2,0.6935974138152938
B,b,2,8.857142857,36.07,2,1.3134361235027108
B,b,2,8.857142857,27.61,2,0.35827483316472425
B,b,2,8.857142857,36.21,2,1.3292425751158692
B,b,2,8.857142857,34.69,2,1.1576296718872943
B,b,2,8.857142857,34.74,2,1.1632748331777085
B,b,2,8.857142857,27.22,2,0.3142425750994978
B,b,3,8.857142857,33.2,2,0.9894038654329687
B,b,3,8.857142857,35.28,2,1.2242425751141757
B,b,3,8.857142857,31.96,2,0.8494038654307103
B,b,3,8.857142857,31.02,2,0.7432748331709339
B,b,3,8.857142857,42.53,2,2.042790962224152
B,b,3,8.857142857,37.57,2,1.4827909622151199
B,b,3,8.857142857,38.11,2,1.543758704151587
B,b,3,8.857142857,39.33,2,1.6815006396376795
B,b,3,8.857142857,26.23,2,0.2024683815493081
B,b,3,8.857142857,33.74,2,1.0503716073694358
B,b,4,8.857142857,38.02,2,1.5335974138288428
B,b,4,8.857142857,36.81,2,1.3969845106008327
B,b,4,8.857142857,37.41,2,1.4647264460857958
B,b,4,8.857142857,42.14,2,1.9987587041589259
B,b,4,8.857142857,31.15,2,0.7579522525260093
B,b,4,8.857142857,37.14,2,1.4342425751175627
B,b,4,8.857142857,34.41,2,1.1260167686609779
B,b,4,8.857142857,31.63,2,0.8121458009139801
B,b,4,8.857142857,28.76,2,0.488113542844238
B,b,4,8.857142857,36.63,2,1.3766619299553438
B,b,5,8.857142857,32.03,2,0.8573070912372894
B,b,5,8.857142857,31.33,2,0.7782748331714984
B,b,5,8.857142857,32.96,2,0.9623070912389831
B,b,5,8.857142857,32.09,2,0.864081284785786
B,b,5,8.857142857,25.81,2,0.1550490267098334
B,b,5,8.857142857,33.28,2,0.9984361234976303
B,b,5,8.857142857,32.79,2,0.9431135428515764
B,b,5,8.857142857,32.22,2,0.878758704140861
B,b,5,8.857142857,28.2,2,0.42488773639160504
B,b,5,8.857142857,28.06,2,0.40908128477844685
B,r,1,8.714285714,44.26,2,2.2748039288590856
B,r,1,8.714285714,45.64,2,2.433164584601983
B,r,1,8.714285714,31.29,2,0.7864432730725821
B,r,1,8.714285714,30.81,2,0.7313613058576613
B,r,1,8.714285714,43.63,2,2.2025088468895024
B,r,1,8.714285714,41.93,2,2.0074268796699912
B,r,1,8.714285714,43.15,2,2.1474268796745815
B,r,1,8.714285714,37.73,2,1.5254596665394347
B,r,1,8.714285714,45.28,2,2.391853109190792
B,r,1,8.714285714,30.57,2,0.7038203222502011
B,r,2,8.714285714,37.16,2,1.4600498304717164
B,r,2,8.714285714,45.57,2,2.4251317977164737
B,r,2,8.714285714,34.94,2,1.2052957321027082
B,r,2,8.714285714,37.19,2,1.463492453422649
B,r,2,8.714285714,53.66,2,3.3534924534846158
B,r,2,8.714285714,31.55,2,0.8162793386473309
B,r,2,8.714285714,31.98,2,0.8656236009440308
B,r,2,8.714285714,35.87,2,1.312017043581617
B,r,2,8.714285714,43.65,2,2.20480392885679
B,r,2,8.714285714,44.86,2,2.3436563878777363
B,r,2,8.714285714,42.93,2,2.1221809780344096
B,r,3,8.714285714,40.75,2,1.872017043599978
B,r,3,8.714285714,40.38,2,1.8295580272051435
B,r,3,8.714285714,47.15,2,2.6064432731322538
B,r,3,8.714285714,34.12,2,1.1111973714438852
B,r,3,8.714285714,32.81,2,0.9608695025864981
B,r,3,8.714285714,58.92,2,3.9570990108814557
B,r,3,8.714285714,39.94,2,1.779066223924799
B,r,3,8.714285714,34.78,2,1.1869350763644018
B,r,3,8.714285714,33.59,2,1.0503776993107443
B,r,3,8.714285714,45.83,2,2.454967863291222
B,r,4,8.714285714,44.05,2,2.2507055682025574
B,r,4,8.714285714,49.32,2,2.8554596665830414
B,r,4,8.714285714,46.37,2,2.5169350764080076
B,r,4,8.714285714,42.1,2,2.0269350763919425
B,r,4,8.714285714,34.11,2,1.1100498304602413
B,r,4,8.714285714,40.45,2,1.8375908140906527
B,r,4,8.714285714,39.28,2,1.7033285190042833
B,r,4,8.714285714,37.7,2,1.522017043588503
B,r,4,8.714285714,46.29,2,2.5077547485388543
B,r,4,8.714285714,38.31,2,1.5920170435907979
B,r,5,8.714285714,44.06,2,2.2518531091862024
B,r,5,8.714285714,31.65,2,0.8277547484837725
B,r,5,8.714285714,37.43,2,1.4910334370301097
B,r,5,8.714285714,35.82,2,1.3062793386633964
B,r,5,8.714285714,38.15,2,1.5736563878524905
B,r,5,8.714285714,32.19,2,0.8897219616005583
B,r,5,8.714285714,41.68,2,1.9787383550788868
B,r,5,8.714285714,46.58,2,2.5410334370645358
B,r,5,8.714285714,38.28,2,1.5885744206398653
B,r,5,8.714285714,28.47,2,0.46283671568492285
B,b,5,24.28571429,43.16,6,-0.05777058822509954
B,b,5,24.28571429,52.36,6,0.32105294111981403
B,b,5,24.28571429,60.27,6,0.6467588234152778
B,b,5,24.28571429,28.95,6,-0.6428882351806668
B,b,5,24.28571429,33.56,6,-0.4530647058024003
B,b,5,24.28571429,36.96,6,-0.31306470582710627
B,b,5,24.28571429,51.36,6,0.2798764705388452
B,b,5,24.28571429,47.53,6,0.12217058821373454
B,b,5,24.28571429,59.64,6,0.6208176469492673
B,b,5,24.28571429,59.48,6,0.6142294116563122
B,b,4,24.28571429,52.9,6,0.3432882352335372
B,b,4,24.28571429,53.16,6,0.35399411758458904
B,b,4,24.28571429,57.81,6,0.5454647057860944
B,b,4,24.28571429,50.48,6,0.2436411764275925
B,b,4,24.28571429,59.55,6,0.61711176459698
B,b,4,24.28571429,63.23,6,0.7686411763349454
B,b,4,24.28571429,44.17,6,-0.01618235293832079
B,b,4,24.28571429,51.39,6,0.2811117646562743
B,b,4,24.28571429,55.5,6,0.4503470587440563
B,b,4,24.28571429,59.18,6,0.6018764704820216
B,b,3,24.28571429,57.49,6,0.5322882352001844
B,b,3,24.28571429,66.86,6,0.9181117645438625
B,b,3,24.28571429,67.35,6,0.938288235128537
B,b,3,24.28571429,67.38,6,0.939523529245966
B,b,3,24.28571429,58.37,6,0.5685235293114368
B,b,3,24.28571429,57.04,6,0.5137588234387482
B,b,3,24.28571429,42.53,6,-0.08371176469110973
B,b,3,24.28571429,55.94,6,0.46846470579968247
B,b,3,24.28571429,56.92,6,0.5088176469690321
B,b,3,24.28571429,47.56,6,0.12340588233116366
B,b,2,24.28571429,47.77,6,0.13205294115316715
B,b,2,24.28571429,55.21,6,0.43840588227557536
B,b,2,24.28571429,37.24,6,-0.30153529406443497
B,b,2,24.28571429,49.32,6,0.19587647055366875
B,b,2,24.28571429,40.25,6,-0.17759411761571878
B,b,2,24.28571429,45.98,6,0.05834705881323264
B,b,2,24.28571429,52.64,6,0.3325823528824854
B,b,2,24.28571429,44.46,6,-0.0042411764698398555
B,b,2,24.28571429,44.17,6,-0.01618235293832079
B,b,2,24.28571429,57.81,6,0.5454647057860944
B,b,1,24.28571429,51.35,6,0.27946470583303556
B,b,1,24.28571429,43.2,6,-0.05612352940186053
B,b,1,24.28571429,48.5,6,0.16211176467727428
B,b,1,24.28571429,32.3,6,-0.5049470587344213
B,b,1,24.28571429,43.74,6,-0.033888235288137385
B,b,1,24.28571429,36.36,6,-0.33777058817568767
B,b,1,24.28571429,40.66,6,-0.16071176467752168
B,b,1,24.28571429,57.27,6,0.5232294116723712
B,b,1,24.28571429,59.61,6,0.6195823528318383
B,b,1,24.28571429,56.25,6,0.4812294116797829
A,b,5,24.14285714,46.36,6,0.07443195267153029
A,b,5,24.14285714,51.31,6,0.2794615384946108
A,b,5,24.14285714,44.33,6,-0.009650887575106784
A,b,5,24.14285714,42.14,6,-0.10036094675743924
A,b,5,24.14285714,48.66,6,0.16969822487215339
A,b,5,24.14285714,44.55,6,-5.384615385254783e-4
A,b,5,24.14285714,41.77,6,-0.11568639054623504
A,b,5,24.14285714,30.25,6,-0.5928461539163132
A,b,5,24.14285714,33.14,6,-0.47314201189031274
A,b,5,24.14285714,30.5,6,-0.582491124329289
A,b,4,24.14285714,47.19,6,0.10881065090045076
A,b,4,24.14285714,44.35,6,-0.008822485208144713
A,b,4,24.14285714,52.79,6,0.34076331364979434
A,b,4,24.14285714,54.78,6,0.42318934916250756
A,b,4,24.14285714,48.9,6,0.17963905327569676
A,b,4,24.14285714,36.86,6,-0.3190591716353917
A,b,4,24.14285714,50.95,6,0.2645502958892959
A,b,4,24.14285714,42.39,6,-0.09000591717041498
A,b,4,24.14285714,47.05,6,0.10301183433171716
A,b,4,24.14285714,41.06,6,-0.14509467457338399
A,b,3,24.14285714,50.42,6,0.24259763316480443
A,b,3,24.14285714,49.28,6,0.19537869824797377
A,b,3,24.14285714,50.1,6,0.22934319529341335
A,b,3,24.14285714,47.05,6,0.10301183433171716
A,b,3,24.14285714,42.34,6,-0.09207692308781971
A,b,3,24.14285714,45.72,6,0.04792307692874815
A,b,3,24.14285714,41.93,6,-0.10905917161053966
A,b,3,24.14285714,40.46,6,-0.1699467455822423
A,b,3,24.14285714,31.82,6,-0.5278165681098008
A,b,3,24.14285714,34.95,6,-0.39817159768025695
A,b,2,24.14285714,61.32,6,0.6940769231590622
A,b,2,24.14285714,57.44,6,0.5333668639684456
A,b,2,24.14285714,56.92,6,0.5118284024274353
A,b,2,24.14285714,55.76,6,0.46378106514364253
A,b,2,24.14285714,52.41,6,0.32502366867751736
A,b,2,24.14285714,46.41,6,0.07650295858893502
A,b,2,24.14285714,38.1,6,-0.2676982248837513
A,b,2,24.14285714,35.94,6,-0.35716568051564107
A,b,2,24.14285714,41.71,6,-0.11817159764712096
A,b,2,24.14285714,37.69,6,-0.28468047340647123
A,b,1,24.14285714,58.26,6,0.5673313610138851
A,b,1,24.14285714,62.38,6,0.7379822486080453
A,b,1,24.14285714,73.41,6,1.1948461539875554
A,b,1,24.14285714,58.86,6,0.5921834320227435
A,b,1,24.14285714,59.33,6,0.611650887646349
A,b,1,24.14285714,54.15,6,0.3970946746032063
A,b,1,24.14285714,46.33,6,0.07318934912108732
A,b,1,24.14285714,46.69,6,0.08810059172640224
A,b,1,24.14285714,36.4,6,-0.3381124260755164
A,b,1,24.14285714,25.52,6,-0.7887633137028124
C,b,5,24.14285714,50.39,6,0.24135502961436148
C,b,5,24.14285714,31.21,6,-0.55308284030214
C,b,5,24.14285714,49.48,6,0.203662721917593
C,b,5,24.14285714,34.13,6,-0.4321360947256966
C,b,5,24.14285714,56.42,6,0.49111834325338677
C,b,5,24.14285714,65.09,6,0.8502307693313883
C,b,5,24.14285714,63.05,6,0.76573372790127
C,b,5,24.14285714,73.02,6,1.1786923078317977
C,b,5,24.14285714,47.21,6,0.10963905326741284
C,b,5,24.14285714,59.09,6,0.601710059242806
C,b,4,24.14285714,58.13,6,0.5619467456286328
C,b,4,24.14285714,49.1,6,0.1879230769453163
C,b,4,24.14285714,28.72,6,-0.6562189349889018
C,b,4,24.14285714,43.05,6,-0.06266863906067106
C,b,4,24.14285714,48.06,6,0.14484615386329538
C,b,4,24.14285714,54.71,6,0.42028994087814076
C,b,4,24.14285714,39.35,6,-0.21592307694863
C,b,4,24.14285714,37.39,6,-0.29710650891090024
C,b,4,24.14285714,40.65,6,-0.16207692309610394
C,b,4,24.14285714,62.33,6,0.7359112426906402
C,b,3,24.14285714,63.63,6,0.7897573965431666
C,b,3,24.14285714,63.05,6,0.76573372790127
C,b,3,24.14285714,66.27,6,0.8991065089821425
C,b,3,24.14285714,47.66,6,0.12827810652405633
C,b,3,24.14285714,67.81,6,0.9628934912382122
C,b,3,24.14285714,67.36,6,0.9442544379815684
C,b,3,24.14285714,57.21,6,0.5238402367483834
C,b,3,24.14285714,32.36,6,-0.5054497042018284
C,b,3,24.14285714,53.96,6,0.389224852117068
C,b,3,24.14285714,70.99,6,1.0946094675851605
C,b,2,24.14285714,77.5,6,1.3642544380312727
C,b,2,24.14285714,90.71,6,1.9114142014096345
C,b,2,24.14285714,85.73,6,1.7051420120361116
C,b,2,24.14285714,90.29,6,1.8940177517034342
C,b,2,24.14285714,49.93,6,0.22230177517423677
C,b,2,24.14285714,45.3,6,0.030526627222547315
C,b,2,24.14285714,52.6,6,0.33289349116365596
