date_time,temp,sal,cond,s_v
42966.18403,16.62,22.56,29.97,1497.16
42966.19444,16.81,22.54,30.07,1497.71
42966.20486,16.87,22.55,30.13,1497.91
42966.21528,16.81,22.56,30.1,1497.74
42966.22569,16.72,22.55,30.02,1497.44
42966.23611,16.81,22.56,30.1,1497.74
42966.24653,17.02,22.56,30.23,1498.39
42966.25694,17.23,22.48,30.28,1498.95
42966.26736,17.26,22.44,30.25,1498.99
42966.27778,17.23,22.41,30.19,1498.87
42966.28819,17.23,22.43,30.22,1498.89
42966.29861,17.23,22.43,30.22,1498.89
42966.30903,17.23,22.41,30.19,1498.87
42966.31944,17.23,22.41,30.19,1498.87
42966.32986,17.23,22.43,30.22,1498.89
42966.34028,17.23,22.38,30.17,1498.84
42966.35069,17.23,22.41,30.19,1498.87
42966.36111,17.23,22.41,30.19,1498.87
42966.37153,17.26,22.39,30.19,1498.94
42966.38194,17.26,22.39,30.19,1498.94
42966.39236,17.29,22.39,30.22,1499.04
42966.40278,17.29,22.42,30.25,1499.06
42966.41319,17.29,22.39,30.22,1499.04
42966.42361,17.29,22.42,30.25,1499.06
42966.43403,17.32,22.42,30.28,1499.16
42966.44444,17.35,22.38,30.25,1499.21
42966.45486,17.43,22.4,30.33,1499.51
42966.46528,17.43,22.42,30.36,1499.53
42966.47569,17.43,22.38,30.3,1499.48
42966.48611,17.43,22.38,30.3,1499.48
42966.49653,17.35,22.38,30.25,1499.21
42966.50694,17.11,22.41,30.11,1498.49
42966.51736,16.93,22.45,30.04,1497.98
42966.52778,17.26,22.41,30.22,1498.97
42966.53819,17.35,22.43,30.3,1499.26
42966.54861,17.55,22.45,30.47,1499.93
42966.55903,17.49,22.43,30.41,1499.73
42966.56944,17.58,22.45,30.49,1500.03
42966.57986,17.29,22.46,30.31,1499.12
42966.59028,17.11,22.53,30.26,1498.63
42966.60069,17.52,22.44,30.44,1499.83
42966.61111,16.56,22.5,29.86,1496.9
42966.62153,15.72,22.69,29.52,1494.43
42966.63194,15.47,22.73,29.39,1493.68
42966.64236,15.38,22.76,29.37,1493.42
42966.65278,15.26,22.77,29.3,1493.03
42966.66319,14.99,22.82,29.18,1492.2
42966.67361,14.28,22.97,28.87,1490.03
42966.68403,13.94,22.98,28.65,1488.9
42966.69444,14.19,23.07,28.93,1489.84
42966.70486,14.99,22.84,29.2,1492.22
42966.71528,15.72,22.81,29.65,1494.56
42966.72569,15.5,22.82,29.53,1493.89
42966.73611,15.47,22.79,29.48,1493.76
42966.74653,15.35,22.82,29.43,1493.4
42966.75694,14.83,22.89,29.16,1491.78
42966.76736,14.56,23.07,29.17,1491.07
42966.77778,14.65,23.1,29.27,1491.42
42966.78819,14.59,23.12,29.25,1491.23
42966.79861,14.37,23.19,29.18,1490.6
42966.80903,14.37,23.19,29.18,1490.6
42966.81944,14.28,23.2,29.13,1490.3
42966.82986,14.19,23.21,29.08,1490.01
42966.84028,14.19,23.21,29.08,1490.01
42966.85069,14.25,23.2,29.11,1490.2
42966.86111,14.22,23.19,29.08,1490.09
42966.87153,14.15,23.19,29.03,1489.87
42966.88194,14.68,23.18,29.38,1491.61
42966.89236,17.49,22.87,30.95,1500.24
42966.90278,17.76,22.76,30.99,1500.93
42966.91319,17.85,22.73,31.02,1501.17
42966.92361,17.29,22.73,30.63,1499.43
42966.93403,16.81,22.8,30.39,1498.02
42966.94444,16.62,22.84,30.31,1497.49
42966.95486,17.2,22.78,30.63,1499.21
42966.96528,17.32,22.78,30.72,1499.58
42966.97569,17.23,22.76,30.63,1499.28
42966.98611,17.26,22.77,30.66,1499.38
42966.99653,17.41,22.75,30.74,1499.82
42967.00694,17.38,22.72,30.68,1499.7
42967.01736,17.32,22.73,30.66,1499.53
42967.02778,17.52,22.73,30.79,1500.17
42967.03819,17.35,22.72,30.65,1499.6
42967.04861,17.32,22.71,30.63,1499.5
42967.05903,17.17,22.7,30.52,1499.03
42967.06944,16.32,22.79,30.04,1496.48
42967.07986,15.72,22.95,29.82,1494.73
42967.09028,15.54,22.92,29.66,1494.11
42967.10069,16.35,22.84,30.13,1496.64
42967.11111,16.75,22.82,30.36,1497.84
42967.12153,16.99,22.76,30.47,1498.54
42967.13194,17.2,22.71,30.54,1499.13
42967.14236,17.17,22.7,30.52,1499.03
42967.15278,16.99,22.72,30.41,1498.48
42967.16319,16.9,22.77,30.41,1498.26
42967.17361,16.44,22.81,30.15,1496.89
42967.18403,16.72,22.76,30.28,1497.69
42967.19444,16.78,22.77,30.33,1497.89
42967.20486,16.81,22.73,30.3,1497.93
42967.21528,16.47,22.79,30.15,1496.96
42967.22569,16.44,22.81,30.15,1496.89
42967.23611,16.47,22.77,30.12,1496.93
42967.24653,16.69,22.78,30.28,1497.61
42967.25694,16.81,22.78,30.36,1497.99
42967.26736,16.56,22.78,30.2,1497.24
42967.27778,16.75,22.74,30.28,1497.76
42967.28819,16.65,22.75,30.23,1497.48
42967.29861,16.47,22.77,30.12,1496.93
42967.30903,16.56,22.73,30.14,1497.18
42967.31944,16.78,22.72,30.28,1497.83
42967.32986,16.9,22.72,30.36,1498.21
42967.34028,16.81,22.71,30.27,1497.91
42967.35069,16.62,22.7,30.14,1497.33
42967.36111,16.14,22.78,29.91,1495.89
42967.37153,15.66,22.91,29.74,1494.49
42967.38194,15.6,8.1,11.43,1476.81
