date_time,temp,sal,cond,s_v
42950.24306,19.32,21.25,30.13,1503.86
42950.25347,19.32,21.25,30.13,1503.86
42950.26389,19.32,21.25,30.13,1503.86
42950.27431,19.29,21.24,30.1,1503.76
42950.28472,19.29,21.21,30.06,1503.73
42950.29514,19.32,21.22,30.1,1503.83
42950.30556,19.32,21.2,30.06,1503.8
42950.31597,19.29,21.19,30.03,1503.7
42950.32639,19.26,21.18,30,1503.6
42950.33681,19.26,21.15,29.96,1503.57
42950.34722,19.35,21.15,30.03,1503.84
42950.35764,19.35,21.42,30.38,1504.15
42950.36806,19.47,21.42,30.44,1504.49
42950.37847,19.58,21.43,30.54,1504.85
42950.38889,19.73,21.33,30.5,1505.16
42950.39931,19.88,21.22,30.46,1505.47
42950.40972,20.08,0.01,0,1482.01
42950.42014,20.87,0.01,0,1484.44
42950.43056,20.67,0.01,0,1483.82
42950.44097,20.05,21.92,31.48,1506.77
42950.45139,20.61,21.96,31.92,1508.42
42950.46181,20.61,21.96,31.92,1508.42
42950.47222,20.52,21.89,31.77,1508.09
42950.48264,20.29,21.96,31.7,1507.5
42950.49306,20.23,21.94,31.63,1507.3
42950.50347,19.97,21.97,31.49,1506.57
42950.51389,19.94,21.92,31.41,1506.44
42950.52431,19.82,22.02,31.46,1506.2
42950.53472,20.02,21.99,31.56,1506.77
42950.54514,19.97,22,31.53,1506.6
42950.55556,19.91,22,31.49,1506.44
42950.56597,20.14,22.02,31.67,1507.14
42950.57639,20.29,22.05,31.82,1507.6
42950.58681,20.38,22.06,31.89,1507.86
42950.59722,20.35,22.02,31.82,1507.73
42950.60764,20.23,22,31.71,1507.37
42950.61806,20.17,21.97,31.63,1507.17
42950.62847,19.2,22.02,31.03,1504.39
42950.63889,18.46,22.12,30.67,1502.3
42950.64931,18.1,22.21,30.54,1501.33
42950.65972,17.86,22.32,30.52,1500.73
42950.67014,17.63,22.37,30.42,1500.06
42950.68056,17.54,22.42,30.43,1499.85
42950.69097,17.33,22.49,30.37,1499.28
42950.70139,16.61,22.69,30.12,1497.26
42950.71181,16.43,22.71,30.03,1496.72
42950.72222,16.36,22.69,29.96,1496.5
42950.73264,17.51,22.44,30.43,1499.78
42950.74306,18.46,22.18,30.74,1502.37
42950.75347,18.64,22.16,30.84,1502.89
42950.76389,18.67,22.14,30.84,1502.96
42950.77431,18.73,22.14,30.87,1503.13
42950.78472,18.64,22.13,30.81,1502.85
42950.79514,18.31,22.26,30.75,1502.02
42950.80556,18.13,22.25,30.61,1501.47
42950.81597,17.95,22.3,30.55,1500.98
42950.82639,17.54,22.45,30.46,1499.88
42950.83681,17.69,22.37,30.46,1500.24
42950.84722,18.31,22.26,30.75,1502.02
42950.85764,18.61,22.21,30.88,1502.85
42950.86806,18.52,22.23,30.85,1502.61
42950.87847,18.52,22.23,30.85,1502.61
42950.88889,18.87,22.17,31.01,1503.6
42950.89931,19.32,22.18,31.33,1504.93
42950.90972,19.52,22.18,31.47,1505.54
42950.92014,19.67,22.16,31.54,1505.94
42950.93056,19.79,22.15,31.61,1506.27
42950.94097,19.76,22.14,31.57,1506.17
42950.95139,19.85,22.18,31.69,1506.47
42950.96181,19.91,22.15,31.68,1506.61
42950.97222,19.94,22.19,31.76,1506.74
42950.98264,19.44,22.18,31.4,1505.27
42950.99306,19.26,22.19,31.29,1504.76
42951.00347,19.41,22.13,31.32,1505.13
42951.01389,19.61,22.13,31.47,1505.74
42951.02431,19.52,22.15,31.43,1505.5
42951.03472,19.55,22.14,31.43,1505.57
42951.04514,19.55,22.17,31.47,1505.6
42951.05556,19.49,22.17,31.43,1505.43
42951.06597,19.38,22.15,31.33,1505.06
42951.07639,19.44,22.15,31.36,1505.23
42951.08681,19.49,22.11,31.36,1505.37
42951.09722,19.49,22.14,31.4,1505.4
42951.10764,19.41,22.16,31.36,1505.17
42951.11806,19.2,22.16,31.22,1504.56
42951.12847,19.17,22.15,31.19,1504.46
42951.13889,19.11,22.18,31.19,1504.32
42951.14931,19.08,22.2,31.19,1504.25
42951.15972,19.05,22.19,31.15,1504.15
42951.17014,19.02,22.17,31.12,1504.05
42951.18056,18.96,22.15,31.05,1503.84
42951.19097,18.87,22.2,31.05,1503.64
42951.20139,18.84,22.16,30.98,1503.5
42951.21181,18.87,22.17,31.01,1503.6
42951.22222,18.93,22.17,31.05,1503.78
42951.23264,18.93,22.2,31.09,1503.81
42951.24306,18.99,22.19,31.12,1503.98
42951.25347,19.02,22.14,31.08,1504.01
42951.26389,19.05,22.16,31.12,1504.12
42951.27431,19.05,22.16,31.12,1504.12
42951.28472,19.05,22.16,31.12,1504.12
42951.29514,19.08,22.14,31.12,1504.18
42951.30556,19.11,22.18,31.19,1504.32
42951.31597,19.17,22.15,31.19,1504.46
42951.32639,19.17,22.15,31.19,1504.46
42951.33681,19.14,22.11,31.11,1504.32
42951.34722,19.14,22.08,31.08,1504.29
42951.35764,19.17,22.09,31.11,1504.39
42951.36806,18.43,21.36,29.7,1501.34
42951.37847,18.22,21.32,29.5,1500.66
42951.38889,18.4,21.3,29.6,1501.18
42951.39931,18.58,21.28,29.69,1501.7
42951.40972,18.84,0.01,0,1478.1
42951.42014,19.7,0.01,0,1480.82
42951.43056,20.17,0.01,0,1482.28
42951.44097,20.7,0.01,0,1483.91
42951.45139,21.46,0.01,0,1486.21
42951.46181,22.39,0.01,0,1488.98
42951.47222,22.97,0.01,0,1490.67
42951.48264,22.94,0.01,0,1490.58
42951.49306,19.82,21.42,30.67,1505.52
42951.50347,20.29,21.41,30.98,1506.87
42951.51389,19.85,21.37,30.64,1505.56
42951.52431,19.44,21.51,30.55,1504.51
42951.53472,19.26,21.64,30.59,1504.13
42951.54514,19.35,21.68,30.7,1504.44
42951.55556,19.52,21.66,30.8,1504.94
42951.56597,19.32,21.64,30.63,1504.3
42951.57639,19.41,21.67,30.73,1504.6
42951.58681,19.44,21.88,31.02,1504.93
42951.59722,19.64,21.68,30.9,1505.31
42951.60764,19.61,21.61,30.79,1505.14
42951.61806,19.91,21.56,30.93,1505.94
42951.62847,19.88,21.64,31,1505.94
42951.63889,19.79,21.77,31.12,1505.84
42951.64931,19.64,21.85,31.12,1505.5
42951.65972,19.58,21.92,31.16,1505.4
42951.67014,19.11,22.07,31.04,1504.19
42951.68056,18.73,22.2,30.95,1503.19
42951.69097,17.69,22.51,30.63,1500.41
42951.70139,17.48,22.55,30.54,1499.81
42951.71181,17.42,22.5,30.43,1499.56
42951.72222,17.06,22.56,30.27,1498.53
42951.73264,16.52,22.66,30.02,1496.94
42951.74306,16,22.86,29.91,1495.54
42951.75347,16.97,22.56,30.21,1498.24
42951.76389,17.81,22.38,30.56,1500.62
42951.77431,17.92,22.37,30.62,1500.97
42951.78472,18.22,22.28,30.72,1501.78
42951.79514,18.49,22.3,30.92,1502.61
42951.80556,18.25,22.35,30.82,1501.95
42951.81597,17.92,22.4,30.66,1501.01
42951.82639,17.86,22.41,30.63,1500.83
42951.83681,17.42,22.5,30.43,1499.56
42951.84722,17.3,22.51,30.37,1499.21
42951.85764,17.27,22.53,30.37,1499.13
42951.86806,17.12,22.53,30.27,1498.67
42951.87847,16.67,22.65,30.12,1497.41
42951.88889,16.61,22.63,30.05,1497.19
42951.89931,16.82,22.59,30.15,1497.81
42951.90972,17.15,22.51,30.27,1498.74
42951.92014,17.21,22.5,30.3,1498.92
42951.93056,17.39,22.46,30.36,1499.42
42951.94097,17.36,22.47,30.36,1499.35
42951.95139,17.81,22.35,30.52,1500.59
42951.96181,17.69,22.42,30.53,1500.31
42951.97222,17.36,22.44,30.33,1499.32
42951.98264,17.24,22.49,30.3,1499
42951.99306,17.18,22.52,30.3,1498.85
42952.00347,17.18,22.49,30.27,1498.82
42952.01389,17.15,22.48,30.23,1498.71
42952.02431,17.15,22.48,30.23,1498.71
42952.03472,17.15,22.51,30.27,1498.74
42952.04514,17.21,22.48,30.27,1498.89
42952.05556,17.33,22.43,30.3,1499.21
42952.06597,17.42,22.44,30.36,1499.49
42952.07639,17.6,22.42,30.46,1500.02
42952.08681,17.66,22.41,30.49,1500.2
42952.09722,17.75,22.42,30.56,1500.48
42952.10764,17.83,22.39,30.59,1500.73
42952.11806,17.92,22.4,30.66,1501.01
42952.12847,17.98,22.39,30.69,1501.18
42952.13889,18.01,22.38,30.69,1501.25
42952.14931,18.07,22.37,30.72,1501.43
42952.15972,18.13,22.34,30.72,1501.57
42952.17014,18.13,22.37,30.76,1501.6
42952.18056,18.13,22.34,30.72,1501.57
42952.19097,18.16,22.35,30.76,1501.67
42952.20139,18.22,22.34,30.79,1501.85
42952.21181,18.28,22.37,30.86,1502.05
42952.22222,18.37,22.34,30.89,1502.3
42952.23264,18.43,22.31,30.89,1502.43
42952.24306,18.46,22.35,30.96,1502.57
42952.25347,18.52,22.32,30.96,1502.71
42952.26389,18.46,22.29,30.89,1502.5
42952.27431,18.46,22.32,30.92,1502.54
42952.28472,18.61,22.29,30.99,1502.95
42952.29514,18.7,22.27,31.02,1503.19
42952.30556,18.76,22.24,31.02,1503.33
42952.31597,18.96,22.3,31.23,1504.01
42952.32639,19.14,22.25,31.3,1504.49
42952.33681,19.23,22.23,31.33,1504.73
42952.34722,19.17,22.21,31.26,1504.52
42952.35764,19.17,22.15,31.19,1504.46
42952.36806,19.32,22.15,31.29,1504.9
42952.37847,19.49,22.05,31.28,1505.3
42952.38889,19.35,22.05,31.18,1504.86
42952.39931,19.41,22.07,31.25,1505.06
42952.40972,19.38,21.92,31.03,1504.8
42952.42014,19.47,21.78,30.91,1504.9
42952.43056,20.11,0.01,0,1482.1
42952.44097,22.01,0.01,0,1487.86
42952.45139,23.41,0.01,0,1491.92
42952.46181,24.48,0.01,0,1494.94
42952.47222,25.15,0.01,0,1496.78
42952.48264,25.81,0.01,0,1498.58
42952.49306,26.3,0.01,0,1499.9
42952.50347,26.8,0.01,0,1501.19
42952.51389,27.23,0.01,0,1502.33
42952.52431,23.67,19.44,30.45,1513.99
42952.53472,22.33,22.46,33.77,1513.75
42952.54514,21.9,22.41,33.4,1512.5
42952.55556,21.14,22.41,32.88,1510.41
42952.56597,20.67,22.42,32.57,1509.1
42952.57639,20.67,22.33,32.44,1509
42952.58681,20.44,22.37,32.33,1508.38
42952.59722,20.44,22.31,32.25,1508.31
42952.60764,20.41,22.32,32.25,1508.24
42952.61806,20.46,22.32,32.29,1508.41
42952.62847,20.26,22.34,32.18,1507.84
42952.63889,20.44,22.34,32.29,1508.34
42952.64931,18.82,22.47,31.35,1503.77
42952.65972,19.02,22.44,31.46,1504.35
42952.67014,18.16,22.52,30.98,1501.87
42952.68056,17.03,22.7,30.42,1498.59
42952.69097,16.73,22.79,30.32,1497.76
42952.70139,17.06,22.71,30.45,1498.7
42952.71181,16.7,22.75,30.26,1497.62
42952.72222,16.52,22.77,30.16,1497.07
42952.73264,16.49,22.79,30.16,1497
42952.74306,15.7,23.07,29.96,1494.81
42952.75347,15.24,23.13,29.71,1493.4
42952.76389,14.94,23.23,29.62,1492.52
42952.77431,14.94,23.2,29.59,1492.49
42952.78472,15.03,23.17,29.61,1492.75
42952.79514,17.86,22.7,30.99,1501.17
42952.80556,17.45,22.68,30.68,1499.87
42952.81597,16.7,22.81,30.33,1497.68
42952.82639,16.27,22.92,30.17,1496.48
42952.83681,15.97,22.93,29.98,1495.53
42952.84722,15.7,23.04,29.92,1494.78
42952.85764,16.36,22.87,30.17,1496.7
42952.86806,15.91,22.94,29.95,1495.34
42952.87847,15.7,22.96,29.82,1494.68
42952.88889,15.55,22.99,29.76,1494.23
42952.89931,15.52,22.98,29.73,1494.12
42952.90972,15.49,23,29.73,1494.04
42952.92014,15.52,22.98,29.73,1494.12
42952.93056,16.18,22.86,30.04,1496.12
42952.94097,15.94,22.89,29.91,1495.39
42952.95139,15.76,22.92,29.82,1494.83
42952.96181,15.7,22.93,29.79,1494.64
42952.97222,15.67,22.92,29.75,1494.54
42952.98264,15.91,22.88,29.88,1495.28
42952.99306,15.97,22.9,29.94,1495.49
42953.00347,15.94,22.89,29.91,1495.39
42953.01389,16.03,22.9,29.97,1495.68
42953.02431,16.09,22.89,30.01,1495.86
42953.03472,16.12,22.87,30,1495.94
42953.04514,16.39,22.82,30.13,1496.74
42953.05556,16.49,22.79,30.16,1497
42953.06597,16.7,22.81,30.33,1497.68
42953.07639,17.36,22.74,30.69,1499.66
42953.08681,17.51,22.76,30.82,1500.15
42953.09722,17.95,22.65,30.99,1501.38
42953.10764,17.45,22.68,30.68,1499.87
42953.11806,17.3,22.71,30.62,1499.44
42953.12847,17.57,22.67,30.75,1500.22
42953.13889,17.86,22.64,30.92,1501.1
42953.14931,17.89,22.65,30.95,1501.21
42953.15972,17.86,22.61,30.88,1501.07
42953.17014,17.83,22.63,30.88,1501
42953.18056,17.86,22.61,30.88,1501.07
42953.19097,18.01,22.58,30.95,1501.49
42953.20139,18.04,22.56,30.94,1501.56
42953.21181,17.98,22.6,30.95,1501.42
42953.22222,17.72,22.61,30.78,1500.61
42953.23264,17.69,22.6,30.74,1500.51
42953.24306,17.89,22.59,30.88,1501.14
42953.25347,18.07,22.55,30.94,1501.63
42953.26389,17.92,22.58,30.88,1501.21
42953.27431,17.63,22.63,30.75,1500.37
42953.28472,17.6,22.65,30.75,1500.3
42953.29514,17.81,22.62,30.85,1500.89
42953.30556,18.31,22.59,31.15,1502.4
42953.31597,18.61,22.56,31.33,1503.26
42953.32639,18.61,22.56,31.33,1503.26
42953.33681,18.67,22.59,31.4,1503.47
42953.34722,18.61,22.56,31.33,1503.26
42953.35764,18.7,22.54,31.36,1503.5
42953.36806,18.82,22.53,31.43,1503.84
42953.37847,19.14,22.49,31.61,1504.76
42953.38889,19.73,22.52,32.05,1506.52
42953.39931,19.94,22.44,32.08,1507.02
42953.40972,19.91,22.3,31.88,1506.78
42953.42014,19.67,22.22,31.62,1506.01
42953.43056,19.82,22.02,31.46,1506.2
42953.44097,20.08,0.01,0,1482.01
42953.45139,21.69,0.01,0,1486.91
42953.46181,22.86,0.01,0,1490.33
42953.47222,23.84,0.01,0,1493.16
42953.48264,24.16,0.01,0,1494.05
42953.49306,24.71,0.01,0,1495.58
42953.50347,25.2,0.01,0,1496.94
42953.51389,25.38,0.01,0,1497.41
42953.52431,25.7,0.01,0,1498.27
42953.53472,26.28,0.01,0,1499.82
42953.54514,27.03,0.01,0,1501.8
42953.55556,27.93,0.01,0,1504.11
42953.56597,24.92,12.2,20.4,1509.36
42953.57639,23.47,12.37,20.06,1505.67
42953.58681,23.03,12.49,20.07,1504.62
42953.59722,22.91,12.6,20.17,1504.41
42953.60764,22.83,12.71,20.3,1504.29
42953.61806,22.16,12.87,20.25,1502.6
42953.62847,20.32,13.06,19.74,1497.51
42953.63889,19.14,13.28,19.54,1494.23
42953.64931,19.02,13.42,19.67,1494.02
42953.65972,18.99,13.53,19.82,1494.06
42953.67014,17.98,13.77,19.7,1491.22
42953.68056,17.89,13.91,19.84,1491.1
42953.69097,17.24,14.14,19.84,1489.29
42953.70139,16.79,14.33,19.88,1488.06
42953.71181,16.52,14.5,19.98,1487.39
42953.72222,16.3,14.65,20.07,1486.88
42953.73264,16.06,14.8,20.15,1486.26
42953.74306,15.7,14.93,20.14,1485.22
42953.75347,15.3,15.09,20.15,1484.09
42953.76389,14.72,15.3,20.14,1482.38
42953.77431,14.54,15.39,20.16,1481.86
42953.78472,14.41,15.48,20.2,1481.55
42953.79514,14.66,15.47,20.3,1482.37
42953.80556,15.18,15.45,20.53,1484.11
42953.81597,16.52,15.25,20.93,1488.27
42953.82639,16.21,15.3,20.84,1487.34
42953.83681,16.18,15.32,20.85,1487.27
42953.84722,16.15,15.3,20.81,1487.14
42953.85764,15.73,15.37,20.69,1485.83
42953.86806,15.55,15.37,20.6,1485.22
42953.87847,15.42,15.38,20.56,1484.83
42953.88889,15.36,15.36,20.51,1484.61
42953.89931,15.36,15.35,20.5,1484.6
42953.90972,15.42,15.3,20.47,1484.74
42953.92014,15.24,15.31,20.39,1484.15
42953.93056,16.3,15.15,20.69,1487.46
42953.94097,17.15,15.02,20.93,1490.02
42953.95139,19.23,14.9,21.76,1496.35
42953.96181,17.42,14.94,20.95,1490.78
42953.97222,17.42,14.9,20.9,1490.74
42953.98264,16.82,14.96,20.7,1488.89
42953.99306,18.1,14.84,21.14,1492.82
42954.00347,17.98,14.85,21.1,1492.46
42954.01389,18.93,14.8,21.49,1495.34
42954.02431,19.41,14.76,21.65,1496.71
42954.03472,20,14.75,21.91,1498.46
42954.04514,20.2,14.74,22,1499.06
42954.05556,20.49,14.77,22.19,1499.96
42954.06597,20.23,14.8,22.1,1499.22
42954.07639,20.61,14.84,22.33,1500.37
42954.08681,19.94,14.93,22.13,1498.49
42954.09722,20.05,14.98,22.25,1498.9
42954.10764,20.52,15.05,22.57,1500.35
42954.11806,20.73,15.08,22.72,1500.99
42954.12847,20.44,15.16,22.69,1500.23
42954.13889,20.41,15.24,22.79,1500.23
42954.14931,20.41,15.28,22.84,1500.28
42954.15972,20.26,15.34,22.85,1499.91
42954.17014,20.35,15.41,22.98,1500.25
42954.18056,20.05,15.48,22.93,1499.46
42954.19097,18.31,15.72,22.4,1494.48
42954.20139,17.86,15.79,22.26,1493.18
42954.21181,17.86,15.82,22.3,1493.21
42954.22222,17.42,15.9,22.18,1491.9
42954.23264,18.01,15.83,22.39,1493.69
42954.24306,18.28,15.82,22.51,1494.51
42954.25347,17.89,15.83,22.33,1493.32
42954.26389,17.57,15.91,22.27,1492.38
42954.27431,18.49,15.82,22.61,1495.15
42954.28472,18.37,15.77,22.49,1494.72
42954.29514,17.27,15.95,22.17,1491.48
42954.30556,17.75,15.82,22.25,1492.84
42954.31597,17.81,15.74,22.17,1492.94
42954.32639,18.01,15.67,22.18,1493.51
42954.33681,18.55,15.57,22.31,1495.04
42954.34722,19.55,15.4,22.58,1497.89
42954.35764,20.05,15.28,22.66,1499.24
42954.36806,18.99,15.28,22.16,1496.07
42954.37847,20.02,15.1,22.4,1498.94
42954.38889,20.29,14.96,22.34,1499.56
42954.39931,20.2,14.79,22.07,1499.12
42954.40972,20.14,14.63,21.82,1498.76
42954.42014,20.23,14.51,21.69,1498.88
42954.43056,20.26,14.3,21.42,1498.73
42954.44097,20.29,14.09,21.15,1498.59
42954.45139,20.44,14.27,21.47,1499.22
42954.46181,20.44,0.01,0,1483.1
42954.47222,21.28,0.01,0,1485.68
42954.48264,22.51,0.01,0,1489.32
42954.49306,23.96,0.01,0,1493.48
42954.50347,25.18,0.01,0,1496.86
42954.51389,25.61,0.01,0,1498.04
42954.52431,25.67,0.01,0,1498.19
42954.53472,25.87,0.01,0,1498.74
42954.54514,25.38,0.01,0,1497.41
42954.55556,24.89,0.01,0,1496.06
42954.56597,25,0.01,0,1496.38
42954.57639,26.04,0.01,0,1499.2
42954.58681,27.03,0.01,0,1501.8
42954.59722,22.68,22.61,34.21,1514.85
42954.60764,21.9,22.57,33.62,1512.69
42954.61806,21.75,22.52,33.45,1512.23
42954.62847,21.75,22.49,33.41,1512.2
42954.63889,21.58,22.52,33.33,1511.75
42954.64931,20.7,22.57,32.78,1509.35
42954.65972,19.85,22.58,32.2,1506.93
42954.67014,19.47,22.58,31.94,1505.82
42954.68056,19.08,22.62,31.73,1504.73
42954.69097,18.61,22.71,31.52,1503.43
42954.70139,18.64,22.67,31.48,1503.47
42954.71181,17.45,22.89,30.94,1500.11
42954.72222,16.49,23.03,30.44,1497.27
42954.73264,16.18,23.06,30.28,1496.36
42954.74306,15.79,23.16,30.12,1495.21
42954.75347,15.7,23.19,30.09,1494.95
42954.76389,15.15,23.39,29.95,1493.41
42954.77431,15.09,23.34,29.85,1493.15
42954.78472,14.78,23.45,29.76,1492.27
42954.79514,14.57,23.5,29.67,1491.62
42954.80556,14.57,23.53,29.7,1491.65
42954.81597,14.5,23.51,29.64,1491.42
42954.82639,14.44,23.49,29.57,1491.2
42954.83681,15.36,23.22,29.9,1493.91
42954.84722,15.76,23.3,30.26,1495.28
42954.85764,15.15,23.39,29.95,1493.41
42954.86806,15.06,23.36,29.85,1493.07
42954.87847,15.27,23.31,29.94,1493.71
42954.88889,15.24,23.24,29.84,1493.53
42954.89931,15.97,23.17,30.25,1495.8
42954.90972,16.06,23.14,30.28,1496.06
42954.92014,16.06,23.14,30.28,1496.06
42954.93056,16.7,23.05,30.61,1497.96
42954.94097,17.36,22.97,30.98,1499.93
42954.95139,17.42,22.97,31.01,1500.11
42954.96181,18.31,22.83,31.46,1502.67
42954.97222,18.93,22.77,31.81,1504.47
42954.98264,19.17,22.75,31.96,1505.15
42954.99306,19.17,22.72,31.92,1505.11
42955.00347,19.17,22.69,31.88,1505.08
42955.01389,19.17,22.69,31.88,1505.08
42955.02431,19.14,22.68,31.84,1504.97
42955.03472,19.17,22.69,31.88,1505.08
42955.04514,19.17,22.63,31.8,1505.01
42955.05556,19.14,22.65,31.8,1504.94
42955.06597,19.11,22.67,31.8,1504.87
42955.07639,19.11,22.67,31.8,1504.87
42955.08681,19.11,22.63,31.76,1504.84
42955.09722,18.93,22.68,31.69,1504.36
42955.10764,18.73,22.71,31.59,1503.78
42955.11806,18.64,22.67,31.48,1503.47
42955.12847,18.46,22.65,31.33,1502.91
42955.13889,18.4,22.68,31.34,1502.78
42955.14931,18.37,22.7,31.34,1502.71
42955.15972,18.37,22.67,31.3,1502.67
42955.17014,18.4,22.65,31.3,1502.74
42955.18056,18.4,22.68,31.34,1502.78
42955.19097,18.34,22.66,31.27,1502.57
42955.20139,18.31,22.59,31.15,1502.4
42955.21181,18.25,22.65,31.19,1502.29
42955.22222,17.75,22.83,31.07,1500.96
42955.23264,17.33,22.93,30.91,1499.79
42955.24306,16.64,23.08,30.61,1497.81
42955.25347,16.76,22.98,30.57,1498.07
42955.26389,17.24,22.87,30.76,1499.44
42955.27431,17.3,22.89,30.83,1499.65
42955.28472,17.12,22.94,30.77,1499.15
42955.29514,16.79,23.05,30.68,1498.25
42955.30556,16.06,23.17,30.32,1496.1
42955.31597,15.88,23.22,30.26,1495.58
42955.32639,15.88,23.22,30.26,1495.58
42955.33681,16.24,23.09,30.35,1496.58
42955.34722,17.63,22.75,30.89,1500.5
42955.35764,18.07,22.67,31.09,1501.77
42955.36806,18.19,22.66,31.16,1502.12
42955.37847,17.72,22.85,31.07,1500.89
42955.38889,17.86,22.7,30.99,1501.17
42955.39931,18.25,22.65,31.19,1502.29
42955.40972,18.37,22.64,31.26,1502.64
42955.42014,18.49,22.6,31.3,1502.95
42955.43056,18.58,22.55,31.29,1503.16
42955.44097,18.76,22.48,31.32,1503.6
42955.45139,18.79,22.37,31.21,1503.57
42955.46181,18.79,21.76,30.44,1502.87
42955.47222,18.87,21.55,30.22,1502.89
42955.48264,19.38,21.41,30.37,1504.22
42955.49306,20.82,0.01,0,1484.27
42955.50347,22.57,0.01,0,1489.49
42955.51389,23.15,0.01,0,1491.17
42955.52431,24.19,0.01,0,1494.13
42955.53472,25.32,0.01,0,1497.25
42955.54514,26.1,0.01,0,1499.36
42955.55556,25.78,0.01,0,1498.5
42955.56597,25.87,0.01,0,1498.74
42955.57639,25.55,0.01,0,1497.88
42955.58681,25.47,0.01,0,1497.64
42955.59722,26.16,0.01,0,1499.51
42955.60764,26.65,0.01,0,1500.81
42955.61806,21.69,21.89,32.55,1511.36
42955.62847,20.46,21.93,31.77,1507.96
42955.63889,20.38,22.25,32.13,1508.07
42955.64931,20.44,22.4,32.37,1508.41
42955.65972,20.67,22.58,32.78,1509.28
42955.67014,20.7,22.6,32.82,1509.38
42955.68056,20.55,22.62,32.74,1508.99
42955.69097,20.32,22.63,32.59,1508.33
42955.70139,20,22.65,32.4,1507.43
42955.71181,19.61,22.68,32.17,1506.36
42955.72222,19.05,22.67,31.77,1504.7
42955.73264,18.16,22.76,31.27,1502.15
42955.74306,16.88,23.18,30.89,1498.68
42955.75347,15.33,23.45,30.14,1494.08
42955.76389,14.84,23.55,29.93,1492.6
42955.77431,14.41,23.68,29.78,1491.33
42955.78472,14.5,23.59,29.74,1491.53
42955.79514,14.6,23.59,29.8,1491.83
42955.80556,14.54,23.57,29.74,1491.61
42955.81597,13.89,23.85,29.6,1489.77
42955.82639,13.76,23.81,29.47,1489.3
42955.83681,15.42,23.36,30.11,1494.27
42955.84722,15.88,23.25,30.29,1495.61
42955.85764,16.12,23.19,30.39,1496.32
42955.86806,15.61,23.28,30.13,1494.76
42955.87847,15.09,23.37,29.88,1493.18
42955.88889,15.03,23.38,29.85,1492.99
42955.89931,14.81,23.48,29.83,1492.42
42955.90972,14.66,23.5,29.73,1491.92
42955.92014,14.66,23.5,29.73,1491.92
42955.93056,14.69,23.48,29.73,1492
42955.94097,14.78,23.45,29.76,1492.27
42955.95139,15.09,23.37,29.88,1493.18
42955.96181,15.33,23.33,30.01,1493.94
42955.97222,15.24,23.33,29.94,1493.64
42955.98264,15.09,23.31,29.81,1493.11
42955.99306,15.39,23.29,30,1494.09
42956.00347,15.21,23.32,29.91,1493.53
42956.01389,16.27,23.1,30.38,1496.69
42956.02431,15.7,23.28,30.2,1495.06
42956.03472,15.61,23.28,30.13,1494.76
42956.04514,15.42,23.27,30,1494.16
42956.05556,15.55,23.23,30.03,1494.5
42956.06597,16,23.15,30.25,1495.88
42956.07639,16.61,23.01,30.51,1497.64
42956.08681,16.52,23.07,30.51,1497.42
42956.09722,16.21,23.11,30.35,1496.5
42956.10764,16.27,23.07,30.35,1496.65
42956.11806,16.27,23.1,30.38,1496.69
42956.12847,16.24,23.12,30.38,1496.61
42956.13889,16.33,23.09,30.41,1496.87
42956.14931,16.64,23.08,30.61,1497.81
42956.15972,16.76,23.07,30.68,1498.18
42956.17014,16.64,23.05,30.58,1497.78
42956.18056,15.97,23.23,30.32,1495.87
42956.19097,15.64,23.23,30.1,1494.8
42956.20139,16.76,23.04,30.64,1498.14
42956.21181,16.94,22.99,30.71,1498.65
42956.22222,17.09,23.02,30.84,1499.15
42956.23264,17.12,22.97,30.81,1499.18
42956.24306,16.49,23.15,30.58,1497.41
42956.25347,16.49,23.03,30.44,1497.27
42956.26389,16.94,22.96,30.67,1498.61
42956.27431,16.03,23.22,30.36,1496.06
42956.28472,16.33,23.06,30.38,1496.83
42956.29514,16.58,23.03,30.51,1497.56
42956.30556,17.12,22.94,30.77,1499.15
42956.31597,17.27,22.97,30.91,1499.65
42956.32639,17.95,22.89,31.28,1501.66
42956.33681,16.18,23.18,30.42,1496.5
42956.34722,16.21,23.13,30.38,1496.54
42956.35764,16.67,23,30.54,1497.82
42956.36806,17.12,22.97,30.81,1499.18
42956.37847,17.24,22.96,30.87,1499.54
42956.38889,17.15,22.95,30.8,1499.26
42956.39931,16.97,22.97,30.7,1498.72
42956.40972,17.03,22.99,30.77,1498.93
42956.42014,18.07,22.91,31.39,1502.05
42956.43056,17.95,22.92,31.32,1501.7
42956.44097,18.49,22.88,31.64,1503.26
42956.45139,18.93,22.86,31.93,1504.57
42956.46181,19.2,22.77,32,1505.25
42956.47222,19.58,22.83,32.34,1506.44
42956.48264,19.61,22.75,32.26,1506.44
42956.49306,19.7,22.73,32.29,1506.67
42956.50347,20.52,22.6,32.7,1508.89
42956.51389,20.7,22.22,32.32,1508.96
42956.52431,22.48,0.01,0,1489.23
42956.53472,24.94,0.01,0,1496.22
42956.54514,26.13,0.01,0,1499.43
42956.55556,27.14,0.01,0,1502.1
42956.56597,25.81,0.01,0,1498.58
42956.57639,25.32,0.01,0,1497.25
42956.58681,25.58,0.01,0,1497.96
42956.59722,25.35,0.01,0,1497.33
42956.60764,25.44,0.01,0,1497.57
42956.61806,25.7,0.01,0,1498.27
42956.62847,25.64,0.01,0,1498.11
42956.63889,23.29,22.82,34.94,1516.71
